timestamp	method	url	status
1751897340990	GET	http://localhost:4004/uimodule/test/Test.qunit.html?testsuite=test-resources/uimodule/testsuite.qunit&test=unit/unitTests	200
1751897341002	GET	http://[::1]:35729/livereload.js?snipver=1	200
1751897341006	GET	http://localhost:4004/uimodule/resources/sap/ui/test/starter/runTest.js	200
1751897341014	GET	http://localhost:4004/uimodule/resources/ui5loader.js	200
1751897341018	GET	http://localhost:4004/uimodule/resources/sap/ui/test/starter/_configureLoader.js	200
1751897341023	GET	http://localhost:4004/uimodule/resources/ui5loader-autoconfig.js	200
1751897341030	GET	http://localhost:4004/uimodule/resources/sap/ui/test/starter/_setupAndStart.js	200
1751897341037	GET	http://localhost:4004/uimodule/resources/sap/base/util/fetch.js	200
1751897341039	GET	http://localhost:4004/uimodule/resources/sap/ui/test/starter/_utils.js	200
1751897341050	GET	http://localhost:4004/uimodule/resources/sap/base/util/isPlainObject.js	200
1751897341051	GET	http://localhost:4004/uimodule/resources/sap/base/util/merge.js	200
1751897341056	GET	http://localhost:4004/uimodule/resources/sap/base/util/_merge.js	200
1751897341059	GET	http://localhost:4004/uimodule/test/testsuite.qunit.js	200
1751897341067	GET	http://localhost:4004/uimodule/resources/sap/ui/test/qunitPause.js	200
1751897341075	GET	http://localhost:4004/uimodule/resources/sap/ui/thirdparty/qunit-2.css	200
1751897341085	GET	http://localhost:4004/uimodule/resources/sap/ui/thirdparty/qunit-2.js	200
1751897341091	GET	http://localhost:4004/uimodule/resources/sap/ui/qunit/qunit-junit.js	200
1751897341099	GET	http://localhost:4004/uimodule/resources/sap/ui/thirdparty/sinon-4.js	200
1751897341109	GET	http://localhost:4004/uimodule/resources/sap/ui/qunit/sinon-qunit-bridge.js	200
1751897341114	GET	http://localhost:4004/uimodule/resources/sap/ui/core/Core.js	200
1751897341134	GET	http://localhost:4004/uimodule/resources/sap/ui/core/AnimationMode.js	200
1751897341135	GET	http://localhost:4004/uimodule/resources/sap/ui/core/Configuration.js	200
1751897341139	GET	http://localhost:4004/uimodule/resources/sap/ui/core/ControlBehavior.js	200
1751897341143	GET	http://localhost:4004/uimodule/resources/sap/ui/core/Component.js	200
1751897341145	GET	http://localhost:4004/uimodule/resources/sap/ui/core/ElementRegistry.js	200
1751897341147	GET	http://localhost:4004/uimodule/resources/sap/ui/core/Element.js	200
1751897341160	GET	http://localhost:4004/uimodule/resources/sap/ui/core/Lib.js	200
1751897341161	GET	http://localhost:4004/uimodule/resources/sap/ui/core/LocaleData.js	200
1751897341162	GET	http://localhost:4004/uimodule/resources/sap/ui/core/Rendering.js	200
1751897341168	GET	http://localhost:4004/uimodule/resources/sap/ui/core/UIArea.js	200
1751897341170	GET	http://localhost:4004/uimodule/resources/sap/ui/core/RenderManager.js	200
1751897341171	GET	http://localhost:4004/uimodule/resources/sap/ui/core/Messaging.js	200
1751897341177	GET	http://localhost:4004/uimodule/resources/sap/ui/core/StaticArea.js	200
1751897341178	GET	http://localhost:4004/uimodule/resources/sap/ui/core/Supportability.js	200
1751897341180	GET	http://localhost:4004/uimodule/resources/sap/ui/core/Theming.js	200
1751897341185	GET	http://localhost:4004/uimodule/resources/sap/base/assert.js	200
1751897341187	GET	http://localhost:4004/uimodule/resources/sap/base/config.js	200
1751897341187	GET	http://localhost:4004/uimodule/resources/sap/base/Event.js	200
1751897341196	GET	http://localhost:4004/uimodule/resources/sap/base/Log.js	200
1751897341196	GET	http://localhost:4004/uimodule/resources/sap/base/i18n/Formatting.js	200
1751897341197	GET	http://localhost:4004/uimodule/resources/sap/base/i18n/Localization.js	200
1751897341201	GET	http://localhost:4004/uimodule/resources/sap/base/util/Deferred.js	200
1751897341203	GET	http://localhost:4004/uimodule/resources/sap/base/util/ObjectPath.js	200
1751897341204	GET	http://localhost:4004/uimodule/resources/sap/base/util/isEmptyObject.js	200
1751897341212	GET	http://localhost:4004/uimodule/resources/sap/base/util/Version.js	200
1751897341214	GET	http://localhost:4004/uimodule/resources/sap/ui/Global.js	200
1751897341216	GET	http://localhost:4004/uimodule/resources/sap/ui/Device.js	200
1751897341218	GET	http://localhost:4004/uimodule/resources/sap/ui/VersionInfo.js	200
1751897341221	GET	http://localhost:4004/uimodule/resources/sap/ui/base/Interface.js	200
1751897341221	GET	http://localhost:4004/uimodule/resources/sap/ui/base/EventProvider.js	200
1751897341232	GET	http://localhost:4004/uimodule/resources/sap/ui/base/Object.js	200
1751897341233	GET	http://localhost:4004/uimodule/resources/sap/ui/base/syncXHRFix.js	200
1751897341235	GET	http://localhost:4004/uimodule/resources/sap/ui/core/support/Hotkeys.js	200
1751897341237	GET	http://localhost:4004/uimodule/resources/sap/ui/core/util/_LocalizationHelper.js	200
1751897341237	GET	http://localhost:4004/uimodule/resources/sap/ui/dom/getComputedStyleFix.js	200
1751897341242	GET	http://localhost:4004/uimodule/resources/sap/ui/base/ManagedObject.js	200
1751897341247	GET	http://localhost:4004/uimodule/resources/sap/ui/performance/Measurement.js	200
1751897341249	GET	http://localhost:4004/uimodule/resources/sap/ui/performance/trace/initTraces.js	200
1751897341251	GET	http://localhost:4004/uimodule/resources/sap/ui/security/FrameOptions.js	200
1751897341254	GET	http://localhost:4004/uimodule/resources/sap/ui/security/Security.js	200
1751897341254	GET	http://localhost:4004/uimodule/resources/sap/ui/test/RecorderHotkeyListener.js	200
1751897341261	GET	http://localhost:4004/uimodule/resources/sap/ui/thirdparty/jquery-compat.js	200
1751897341267	GET	http://localhost:4004/uimodule/resources/sap/ui/events/PasteEventFix.js	200
1751897341269	GET	http://localhost:4004/uimodule/resources/jquery.sap.global.js	200
1751897341270	GET	http://localhost:4004/uimodule/resources/sap/ui/events/jquery/EventSimulation.js	200
1751897341270	GET	http://localhost:4004/uimodule/resources/sap/ui/base/DesignTime.js	200
1751897341274	GET	http://localhost:4004/uimodule/resources/sap/ui/thirdparty/URI.js	200
1751897341276	GET	http://localhost:4004/uimodule/resources/sap/ui/core/getCompatibilityVersion.js	200
1751897341283	GET	http://localhost:4004/uimodule/resources/sap/ui/core/Locale.js	200
1751897341285	GET	http://localhost:4004/uimodule/resources/sap/base/Eventing.js	200
1751897341286	GET	http://localhost:4004/uimodule/resources/sap/ui/core/Manifest.js	200
1751897341287	GET	http://localhost:4004/uimodule/resources/sap/ui/core/ComponentHooks.js	200
1751897341291	GET	http://localhost:4004/uimodule/resources/sap/base/future.js	200
1751897341292	GET	http://localhost:4004/uimodule/resources/sap/ui/core/ComponentMetadata.js	200
1751897341297	GET	http://localhost:4004/uimodule/resources/sap/base/util/extend.js	200
1751897341299	GET	http://localhost:4004/uimodule/resources/sap/base/util/deepExtend.js	200
1751897341300	GET	http://localhost:4004/uimodule/resources/sap/ui/core/ResizeHandler.js	200
1751897341300	GET	http://localhost:4004/uimodule/resources/sap/ui/performance/trace/Interaction.js	200
1751897341307	GET	http://localhost:4004/uimodule/resources/sap/ui/util/_enforceNoReturnValue.js	200
1751897341307	GET	http://localhost:4004/uimodule/resources/sap/base/util/LoaderExtensions.js	200
1751897341312	GET	http://localhost:4004/uimodule/resources/sap/base/strings/camelize.js	200
1751897341314	GET	http://localhost:4004/uimodule/resources/sap/ui/core/_UrlResolver.js	200
1751897341314	GET	http://localhost:4004/uimodule/resources/sap/ui/core/mvc/ViewType.js	200
